gene_accession,UK044D2T0_GuelphTEAMR_S16_L002,UK015H1T0_GuelphTEAMR_S58_L001,UK047D1T0_GuelphTEAMR_S19_L002,PT125H2T1_GuelphTEAMR_S46_L002,UK034H1T0_GuelphTEAMR_S8_L002,PT120D1T1_GuelphTEAMR_S39_L002,UK031D1T0_GuelphTEAMR_S5_L002,PT218D1T1_GuelphTEAMR_S63_L002,PT218H1T0_GuelphTEAMR_S60_L002,PT015H2T0_GuelphTEAMR_S9_L001,PT021D2T0_GuelphTEAMR_S20_L001,UK018D1T0_GuelphTEAMR_S62_L001,PT120D1T0_GuelphTEAMR_S34_L002,PT114D1T0_GuelphTEAMR_S24_L002,UK018H1T0_GuelphTEAMR_S61_L001,PT221D1T1_GuelphTEAMR_S69_L002,PT015H4T0_GuelphTEAMR_S11_L001,PT023H2T0_GuelphTEAMR_S22_L001,UK028D1T0_GuelphTEAMR_S3_L002,PT120H1T0_GuelphTEAMR_S32_L002,UK002H2T0_GuelphTEAMR_S46_L001,PT221H2T1_GuelphTEAMR_S68_L002,UK036H1T0_GuelphTEAMR_S10_L002,PT114H1T0_GuelphTEAMR_S22_L002,PT051H1T0_GuelphTEAMR_S33_L001,PT114D1T1_GuelphTEAMR_S27_L002,PT221H1T1_GuelphTEAMR_S67_L002,PT021H2T0_GuelphTEAMR_S18_L001,PT024D1T0_GuelphTEAMR_S26_L001,UK014D1T0_GuelphTEAMR_S57_L001,PT120D2T0_GuelphTEAMR_S35_L002,UK008D1T0_GuelphTEAMR_S52_L001,PT205H4T1_GuelphTEAMR_S58_L002,UK008H1T0_GuelphTEAMR_S51_L001,PT017D1T0_GuelphTEAMR_S14_L001,PT120H1T1_GuelphTEAMR_S37_L002,PT012D1T0_GuelphTEAMR_S5_L001,PT021D1T0_GuelphTEAMR_S19_L001,PT053H1T0_GuelphTEAMR_S41_L001,UK012H1T0_GuelphTEAMR_S53_L001,UK031H1T0_GuelphTEAMR_S4_L002,UK038D2T0_GuelphTEAMR_S13_L002,UK026D1T0_GuelphTEAMR_S1_L002,PT218D1T0_GuelphTEAMR_S61_L002,PT125D1T0_GuelphTEAMR_S44_L002,UK015D1T0_GuelphTEAMR_S60_L001,PT221D1T0_GuelphTEAMR_S66_L002,PT010D1T0_GuelphTEAMR_S3_L001,UK020D1T0_GuelphTEAMR_S67_L001,UK033H1T0_GuelphTEAMR_S6_L002,PT014D1T0_GuelphTEAMR_S7_L001,PT054H1T0_GuelphTEAMR_S43_L001,PT120H2T0_GuelphTEAMR_S33_L002,PT046D1T0_GuelphTEAMR_S30_L001,UK036D1T0_GuelphTEAMR_S11_L002,UK019H2T0_GuelphTEAMR_S64_L001,PT024D1T0B_GuelphTEAMR_S71_L002,UK053D1T0_GuelphTEAMR_S21_L002,UK014H2T0_GuelphTEAMR_S56_L001,PT131H2T0_GuelphTEAMR_S49_L002,PT205H2T0_GuelphTEAMR_S54_L002,PT026D1T0_GuelphTEAMR_S28_L001,UK053H1T0_GuelphTEAMR_S20_L002,PT120D3T1_GuelphTEAMR_S41_L002,PT052H1T0_GuelphTEAMR_S39_L001,PT114H2T1_GuelphTEAMR_S26_L002,UK019H1T0_GuelphTEAMR_S63_L001,PT051D1T0_GuelphTEAMR_S35_L001,UK002H1T0_GuelphTEAMR_S45_L001,PT131D1T0_GuelphTEAMR_S50_L002,PT050D1T0_GuelphTEAMR_S32_L001,PT131D1T1_GuelphTEAMR_S53_L002,UK026H1T0_GuelphTEAMR_S68_L001,PT019H2T0_GuelphTEAMR_S16_L001,PT015D1T0_GuelphTEAMR_S12_L001,UK005D1T0_GuelphTEAMR_S50_L001,UK034D1T0_GuelphTEAMR_S9_L002,PT019D1T0_GuelphTEAMR_S17_L001,PT051D3T0_GuelphTEAMR_S37_L001,PT012H1T0_GuelphTEAMR_S4_L001,UK044D1T0_GuelphTEAMR_S15_L002,UK036D1T0B_GuelphTEAMR_S76_L002,PT131H1T0_GuelphTEAMR_S48_L002,UK047D1T0B_GuelphTEAMR_S77_L002,PT205H4T0_GuelphTEAMR_S55_L002,PT019D1T0B_GuelphTEAMR_S70_L002,UK014H1T0_GuelphTEAMR_S55_L001,UK015H2T0_GuelphTEAMR_S59_L001,UK002D1T0_GuelphTEAMR_S47_L001,PT015H1T0_GuelphTEAMR_S8_L001,PT125H1T1_GuelphTEAMR_S45_L002,PT023H1T0_GuelphTEAMR_S21_L001,PT054D1T0_GuelphTEAMR_S44_L001,PT015H3T0_GuelphTEAMR_S10_L001,PT125H2T0_GuelphTEAMR_S43_L002,PT125D1T1_GuelphTEAMR_S47_L002,PT046H1T0_GuelphTEAMR_S29_L001,PT010H2T0_GuelphTEAMR_S2_L001,PT010H1T0_GuelphTEAMR_S1_L001,UK019D1T0_GuelphTEAMR_S65_L001,PT218H1T1_GuelphTEAMR_S62_L002,PT120D3T0_GuelphTEAMR_S36_L002,PT114H2T0_GuelphTEAMR_S23_L002,PT014H1T0_GuelphTEAMR_S6_L001,PT114H1T1_GuelphTEAMR_S25_L002,PT024H1T0_GuelphTEAMR_S24_L001,PT051D2T0_GuelphTEAMR_S36_L001,PT118H1T1_GuelphTEAMR_S30_L002,UK014D1T0B_GuelphTEAMR_S75_L002,UK012D1T0_GuelphTEAMR_S54_L001,PT205D1T0_GuelphTEAMR_S56_L002,PT131H1T1_GuelphTEAMR_S51_L002,PT221H1T0_GuelphTEAMR_S64_L002,PT221H2T0_GuelphTEAMR_S65_L002,UK047H1T0_GuelphTEAMR_S18_L002,PT120H2T1_GuelphTEAMR_S38_L002,PT131H2T1_GuelphTEAMR_S52_L002,PT118H1T0_GuelphTEAMR_S28_L002,PT017H1T0_GuelphTEAMR_S13_L001,PT051H2T0_GuelphTEAMR_S34_L001,UK038H1T0_GuelphTEAMR_S12_L002,PT024H2T0_GuelphTEAMR_S25_L001,UK020H1T0_GuelphTEAMR_S66_L001,UK028H1T0_GuelphTEAMR_S2_L002,PT120D2T1_GuelphTEAMR_S40_L002,PT118D1T1_GuelphTEAMR_S31_L002,PT019H1T0_GuelphTEAMR_S15_L001,PT205D1T1_GuelphTEAMR_S59_L002,PT026H1T0_GuelphTEAMR_S27_L001,PT052D1T0_GuelphTEAMR_S40_L001,UK005H1T0_GuelphTEAMR_S48_L001,PT050H1T0_GuelphTEAMR_S31_L001,PT125H1T0_GuelphTEAMR_S42_L002,PT051D5T0_GuelphTEAMR_S38_L001,UK033D1T0_GuelphTEAMR_S7_L002,PT205H2T1_GuelphTEAMR_S57_L002,PT053D1T0_GuelphTEAMR_S42_L001,UK005H2T0_GuelphTEAMR_S49_L001,UK044D3T0_GuelphTEAMR_S17_L002,PT023D1T0_GuelphTEAMR_S23_L001,UK044H1T0_GuelphTEAMR_S14_L002,PT118D1T0_GuelphTEAMR_S29_L002,PT046D1T0B_GuelphTEAMR_S72_L002,PT050D1T0B_GuelphTEAMR_S73_L002
MEG_3576|Drugs|betalactams|Class_A_betalactamases|LEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,494.0,1332.0,106.0,1396.0,1311.0,1311.0,940.0,106.0,1355.0,1143.0,114.0,18.0,0.0,66.0,894.0,41.0,1409.0,1202.0,22.0,1479.0,901.0,1331.0,1255.0,1309.0,1395.0,1245.0,1441.0,1259.0,796.0,23.0,16.0,0.0,1273.0,845.0,115.0,1460.0,34.0,1494.0,1388.0,1474.0,980.0,0.0,46.0,18.0,0.0,42.0,1445.0,742.0,0.0,1493.0,45.0,1315.0,1423.0,320.0,0.0,1365.0,948.0,11.0,1461.0,1381.0,1365.0,293.0,1306.0,905.0,1301.0,1368.0,959.0,639.0,1398.0,163.0,1407.0,69.0,428.0,1340.0,642.0,0.0,98.0,50.0,343.0,1337.0,164.0,8.0,1429.0,67.0,1068.0,46.0,1302.0,1472.0,0.0,1198.0,1476.0,1349.0,354.0,1203.0,1355.0,25.0,970.0,1482.0,1457.0,0.0,1289.0,754.0,615.0,1427.0,1344.0,1240.0,1237.0,1154.0,18.0,22.0,1250.0,1486.0,1429.0,1365.0,1096.0,1318.0,1363.0,849.0,1358.0,1346.0,1327.0,1447.0,1299.0,1142.0,13.0,1313.0,1413.0,1409.0,1436.0,1309.0,1245.0,1414.0,1361.0,45.0,232.0,1320.0,1060.0,1062.0,12.0,229.0,156.0,290.0,215.0,1359.0
MEG_457|Drugs|betalactams|Class_C_betalactamases|ACT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG_1769|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6019|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,107.0,0.0,0.0,0.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,0.0,770.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG_1028|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3568|Drugs|betalactams|Class_A_betalactamases|LEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG_908|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,820.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG_7460|Drugs|Glycopeptides|VanB-type_regulator|VANRB,0.0,45.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,18.0,0.0,0.0,299.0,0.0,77.0,225.0,27.0,0.0,0.0,83.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,783.0,0.0,280.0,0.0,35.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,25.0,183.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,134.0,13.0,0.0,339.0,26.0,0.0,0.0,622.0,0.0,0.0,99.0,0.0,0.0,502.0,0.0,0.0,138.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG_1992|Drugs|betalactams|Class_C_betalactamases|CMY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,107.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,31.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0.0,0.0,0.0,0.0,0.0,0.0,681.0,1190.0,76.0,1143.0,0.0,0.0,898.0,0.0,64.0,324.0,0.0,0.0,67.0,0.0,24.0,550.0,0.0,911.0,0.0,0.0,0.0,1103.0,0.0,0.0,94.0,286.0,452.0,17.0,0.0,0.0,12.0,0.0,765.0,334.0,0.0,0.0,0.0,723.0,0.0,191.0,301.0,0.0,0.0,0.0,0.0,1252.0,498.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,347.0,138.0,0.0,0.0,270.0,322.0,385.0,983.0,0.0,0.0,18.0,0.0,0.0,0.0,1092.0,0.0,115.0,0.0,824.0,439.0,0.0,36.0,903.0,0.0,0.0,0.0,135.0,0.0,185.0,0.0,621.0,0.0,1184.0,265.0,0.0,286.0,0.0,156.0,0.0,0.0,59.0,0.0,18.0,0.0,0.0,437.0,187.0,246.0,0.0,0.0,0.0,1175.0,0.0,36.0,662.0,537.0,29.0,1019.0,0.0,45.0,501.0,56.0,0.0,0.0,615.0,0.0,313.0,1155.0,563.0,0.0,0.0,1017.0,1196.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,16.0
MEG_3598|Drugs|Multi-drug_resistance|Multi-drug_MFS_efflux_pumps|LMRP,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3840|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEG_1695|Drugs|betalactams|Class_A_betalactamases|CFX,1764.0,0.0,1750.0,1744.0,1776.0,1601.0,1632.0,0.0,19.0,1785.0,1773.0,0.0,0.0,0.0,1832.0,89.0,528.0,1860.0,0.0,0.0,0.0,0.0,1831.0,1844.0,1845.0,0.0,0.0,1053.0,1764.0,0.0,20.0,1791.0,1805.0,1807.0,16.0,0.0,144.0,1811.0,64.0,35.0,1748.0,0.0,1119.0,0.0,0.0,540.0,14.0,38.0,365.0,0.0,1511.0,329.0,0.0,13.0,1588.0,0.0,1809.0,1812.0,101.0,0.0,0.0,66.0,0.0,1803.0,886.0,1651.0,206.0,1838.0,0.0,0.0,1859.0,0.0,0.0,1618.0,65.0,1239.0,18.0,1683.0,1862.0,1808.0,1765.0,1524.0,0.0,1710.0,1850.0,1664.0,80.0,64.0,1631.0,1789.0,410.0,1228.0,320.0,66.0,1750.0,0.0,404.0,1705.0,20.0,314.0,0.0,0.0,1376.0,0.0,1699.0,1756.0,1827.0,31.0,0.0,144.0,1715.0,0.0,0.0,0.0,1752.0,0.0,0.0,22.0,0.0,1812.0,1645.0,0.0,1804.0,951.0,0.0,19.0,0.0,0.0,0.0,0.0,1772.0,1716.0,0.0,0.0,1809.0,166.0,0.0,1813.0,1795.0,1846.0,1768.0,44.0,29.0,1861.0
MEG_6878|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,0.0,345.0,1122.0,0.0,526.0,0.0,0.0,645.0,0.0,0.0,678.0,0.0,0.0,0.0,0.0,45.0,0.0,314.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,0.0,0.0,0.0,116.0,24.0,0.0,0.0,0.0,0.0,733.0,1094.0,0.0,900.0,43.0,0.0,1033.0,0.0,0.0,0.0,0.0,190.0,94.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,602.0,148.0,0.0,459.0,303.0,0.0,0.0,0.0,70.0,32.0,0.0,0.0,0.0,0.0,207.0,35.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,190.0,0.0,83.0,0.0,0.0,311.0,0.0,0.0,0.0,465.0,0.0,0.0,1044.0,0.0,199.0,0.0,0.0,1055.0,0.0,93.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0
MEG_2431|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
